GOTERM_CC_DIRECT_GO:0030427~site of polarized growth;2;25;0.127198135;0.34644298;0.392451601;-1.657357338;0.824135544;0.713769554;2.100564251;0.765635642
INTERPRO_IPR024051:AICAR transformylase domain;1;2;-0.201170614;0.22819267;0.942298036;0.390192893;-2.73617359;-0.873511139;-0.65886998;-0.869049329
INTERPRO_IPR002672:Ribosomal protein L28e;1;4;0.653456217;-0.66957857;-0.104652479;0.313200595;-0.01628219;-1.486448736;-0.559643556;0.121438946
SMART_SM00798:AICARFT_IMPCHas;1;2;-0.201170614;0.22819267;0.942298036;0.390192893;-2.73617359;-0.873511139;-0.65886998;-0.869049329
"INTERPRO_IPR006434:Pyrimidine 5'-nucleotidase; eukaryotic";1;6;-0.917627994;0.929711194;0.205112959;-0.53735476;-1.402622574;-1.359344868;0.845426951;-0.413905271
GOTERM_BP_DIRECT_GO:1904980~positive regulation of endosome organization;3;8;0.578695449;-0.59221028;-0.165995516;0.560597533;0.264423845;0.086873744;-0.587828694;-0.566089758
GOTERM_BP_DIRECT_GO:0045851~pH reduction;3;29;0.419422197;-0.395323072;-3.535440635;-2.43853168;-0.187894461;0.056537606;-0.366873328;0.105339038
GOTERM_MF_DIRECT_GO:0008432~JUN kinase binding;6;79;-0.653290003;0.537888165;-1.853691088;-0.991581093;-1.823728331;-2.749510168;-1.232914109;-1.630327768
CORUM_C_175;2;4;0.338181171;-0.39917655;-0.17697409;0.005650526;0.018907847;-0.885237388;0.649145733;-0.577262247
"INTERPRO_IPR002013:Synaptojanin; N-terminal";6;32;0.917209301;-0.885208662;0.190494102;0.914187759;0.689304072;0.125050132;-0.754360972;-0.527443276
GOTERM_BP_DIRECT_GO:0031270~pseudopodium retraction;1;8;0.419265521;-0.462086974;0.727221156;0.702146549;0.470459237;1.076552305;0.61304789;0.332442861
GOTERM_CC_DIRECT_GO:0032156~septin cytoskeleton;1;16;0.419265521;-0.462086974;0.727221156;0.702146549;0.470459237;1.076552305;0.61304789;0.332442861
GOTERM_BP_DIRECT_GO:0061470~T follicular helper cell differentiation;1;32;0.126321207;-0.082733178;-0.909589687;0.383227682;0.19602409;0.097919084;0.100768795;0.961289484
IPA_Ingenuity Canonical Pathways_2-oxobutanoate Degradation I;4;5;-0.652453868;0.636407737;2.945047356;2.346685395;0.298222906;-0.544379834;0.65618733;-0.23623046
CORUM_CBC complex (cap binding complex);2;2;0.148288441;-0.081759139;-0.582398218;-0.734533934;-0.488254915;0.118429931;0.246454563;1.219400823
INTERPRO_IPR000519:P-type trefoil;1;22;-0.916855175;0.893680927;1.368191502;1.691543835;0.861727046;0.620018945;3.235770119;-0.016494674
"INTERPRO_IPR017957:P-type trefoil; conserved site";1;16;-0.916855175;0.893680927;1.368191502;1.691543835;0.861727046;0.620018945;3.235770119;-0.016494674
GOTERM_BP_DIRECT_GO:0010888~negative regulation of lipid storage;1;48;-0.652284713;0.694029369;0.109919828;0.173378031;-0.60841593;-0.110801779;-0.344859937;-0.487952807
INTERPRO_IPR026774:2'-5'-oligoadenylate synthase;1;47;-0.418967024;0.444756959;5.041348724;5.226115486;2.959942323;1.028081462;2.036160492;1.186528864
GOTERM_CC_DIRECT_GO:0071942~XPC complex;3;13;-0.337143584;0.984642079;-0.252167219;-0.050261761;0.320429949;0.568976796;0.321935992;-0.294706819
GOTERM_BP_DIRECT_GO:0071383~cellular response to steroid hormone stimulus;8;63;0.199290608;0.144288444;2.061358933;1.37947772;1.953641324;1.270464647;0.79369402;-0.468525463
GOTERM_BP_DIRECT_GO:1904356~regulation of telomere maintenance via telomere lengthening;1;9;-0.337100039;0.364534033;-0.672207039;-0.404231195;0.293455463;0.767327739;0.997064257;0.272654824
INTERPRO_IPR011519:ASPIC/UnbV;1;1;0.418867571;-0.415272401;0.880813841;1.156257554;0.341092416;0.20818629;0.043508147;1.273461719
GOTERM_BP_DIRECT_GO:0071731~response to nitric oxide;1;16;-0.652284713;0.694029369;0.109919828;0.173378031;-0.60841593;-0.110801779;-0.344859937;-0.487952807
GOTERM_BP_DIRECT_GO:0070940~dephosphorylation of RNA polymerase II C-terminal domain;3;12;-0.91602558;0.887948442;0.74399731;-0.604433273;-0.121480084;0.536003936;1.883277589;1.321040544
BIOCARTA_m_nthiPathway:NFkB activation by Nontypeable Hemophilus influenzae;6;138;-0.915898706;1.640021252;-0.218703523;-0.852448467;-0.788062857;-0.11636856;-0.010013052;-1.0066412
GOTERM_BP_DIRECT_GO:2000425~regulation of apoptotic cell clearance;1;8;-0.652284713;0.694029369;0.109919828;0.173378031;-0.60841593;-0.110801779;-0.344859937;-0.487952807
GOTERM_BP_DIRECT_GO:2000536~negative regulation of entry of bacterium into host cell;1;8;-0.652284713;0.694029369;0.109919828;0.173378031;-0.60841593;-0.110801779;-0.344859937;-0.487952807
GOTERM_BP_DIRECT_GO:0048714~positive regulation of oligodendrocyte differentiation;12;83;-0.417839983;0.438089187;2.318291141;0.619275029;-0.746736555;-1.360460066;-0.127950384;0.117285298
GOTERM_BP_DIRECT_GO:0035331~negative regulation of hippo signaling;1;7;0.651766457;-0.620975771;0.339597269;1.26634712;0.984427892;0.020245098;-1.073327905;-0.769335209
GOTERM_BP_DIRECT_GO:0006289~nucleotide-excision repair;10;182;0.652130277;-0.144224136;-0.295143692;0.724663155;-0.06701222;0.536938829;0.186424085;-0.822913458
GOTERM_CC_DIRECT_GO:0097441~basilar dendrite;2;17;0.915468656;-0.999026336;0.335113418;-0.217313794;-0.217532056;-0.061884624;-1.020668202;-1.278187007
GOTERM_BP_DIRECT_GO:0033081~regulation of T cell differentiation in thymus;4;29;0.198551475;-0.15463041;0.416594772;1.443706161;0.343559446;0.999184012;-0.398161245;0.905617503
INTERPRO_IPR013881:Pre-mRNA-splicing factor 3;1;4;0.575928552;-0.542936428;-0.379331843;-0.719376866;-0.503322508;-0.060658686;-0.706780315;-0.01549005
GOTERM_BP_DIRECT_GO:0060028~convergent extension involved in axis elongation;1;25;-0.336366988;0.28061474;1.022054642;0.919728943;0.317234981;0.031629325;1.496406987;0.390195522
CORUM_C_41;1;2;0.915152259;-0.913751814;-0.819453386;0.235989593;0.342206182;0.585898788;-0.616188174;0.634130853
"INTERPRO_IPR005374:Uncharacterised protein family UPF0184; eukaryota";1;2;-0.651277366;0.656079;0.231579706;-0.456159905;-0.458896116;-0.526623212;0.08262165;-0.21835024
"INTERPRO_IPR023302:Peptidase S9A; oligopeptidase; N-terminal";2;8;-0.416626374;0.473226272;-0.270726315;-0.271251397;0.540491772;0.645114343;1.905475277;1.113485497
"INTERPRO_IPR006926:Vps16; N-terminal";2;5;-0.915129609;0.95553641;0.125489521;-1.34847772;-1.114256881;-1.468684793;-0.666023217;-1.567187414
INTERPRO_IPR022788:Uncharacterised protein family UPF0184;1;2;-0.651277366;0.656079;0.231579706;-0.456159905;-0.458896116;-0.526623212;0.08262165;-0.21835024
GOTERM_BP_DIRECT_GO:0036049~peptidyl-lysine desuccinylation;1;2;-0.123697393;0.134095489;0.336361543;0.484149874;-0.494618264;-0.782405052;0.822842293;-0.832993695
GOTERM_BP_DIRECT_GO:2000810~regulation of bicellular tight junction assembly;4;34;0.416537037;-0.25951707;-0.72020172;-0.066407304;0.718479755;0.530352522;0.858602143;0.470312561
GOTERM_BP_DIRECT_GO:0007286~spermatid development;20;389;0.416293399;-0.266583577;1.199115124;2.022194421;0.373079611;-0.535998539;-0.038069962;-0.499001795
GOTERM_BP_DIRECT_GO:0060715~syncytiotrophoblast cell differentiation involved in labyrinthine layer development;1;10;0.416280069;-0.359984733;-2.051094173;-2.149118623;-0.928258283;-0.968475292;-1.954074435;-0.909242637
GOTERM_BP_DIRECT_GO:0045616~regulation of keratinocyte differentiation;1;27;0.650928853;-0.645655568;-0.739102546;-0.26833199;-0.258083929;-0.23566113;-0.934616519;-0.419604129
INTERPRO_IPR016238:Ribosomal protein S6 kinase;1;13;0.914394652;-0.932156743;0.571735713;0.246553913;0.836698666;-0.471771951;-0.213690807;0.231295302
INTERPRO_IPR015008:Rho binding domain;1;10;0.650928853;-0.645655568;-0.739102546;-0.26833199;-0.258083929;-0.23566113;-0.934616519;-0.419604129
INTERPRO_IPR020684:Rho-associated protein kinase;1;10;0.650928853;-0.645655568;-0.739102546;-0.26833199;-0.258083929;-0.23566113;-0.934616519;-0.419604129
GOTERM_MF_DIRECT_GO:0001850~complement component C3a binding;1;7;-0.415676412;0.408184849;0.335416897;0.161039177;0.194392181;-0.28601853;0.178984521;0.089288587
GOTERM_BP_DIRECT_GO:0035994~response to muscle stretch;9;91;-0.91418811;0.739117168;0.031799321;-0.781417306;-0.112136862;-0.354796643;0.9709135;-1.101342872
PIR_SUPERFAMILY_PIRSF037568:Rho-associated protein kinase;1;10;0.650928853;-0.645655568;-0.739102546;-0.26833199;-0.258083929;-0.23566113;-0.934616519;-0.419604129
INTERPRO_IPR002888:[2Fe-2S]-binding;2;22;0.007825968;-0.046432575;0.595735596;-0.43028032;0.155464094;0.071487266;1.756264743;0.331758442
GOTERM_CC_DIRECT_GO:0072357~PTW/PP1 phosphatase complex;5;28;0.650809685;-0.440540493;-0.177428123;0.624760791;-0.164873468;0.010467716;-0.059894024;-0.536761243
GOTERM_BP_DIRECT_GO:0032924~activin receptor signaling pathway;3;39;-0.913344628;0.899001834;1.009495847;-0.579154306;-0.617583983;-0.500969889;0.786058816;-0.433588291
GOTERM_MF_DIRECT_GO:0030332~cyclin binding;8;130;0.09523111;-0.073085009;0.54658659;-0.164597452;-0.108006453;0.009793773;-1.139744495;0.412365
GOTERM_BP_DIRECT_GO:0071385~cellular response to glucocorticoid stimulus;6;69;0.334800801;-0.375683722;-0.201816781;0.926243509;0.223904312;0.564479069;1.273278732;0.990930429
GOTERM_BP_DIRECT_GO:0070842~aggresome assembly;3;31;0.334863096;-0.263947273;0.703546836;-0.002124759;-0.340472156;0.693378198;0.233191699;0.202463744
INTERPRO_IPR021623:Lamina-associated polypeptide 2 alpha;3;21;-0.574136018;0.616444691;0.286724485;0.125982444;-1.23378812;-2.467473071;-0.682268981;-1.722879342
"INTERPRO_IPR013729:Multiprotein bridging factor 1; N-terminal";1;1;0.023582271;0.027557689;1.19349371;1.781466996;0.573055555;0.093801334;-0.87500707;-0.024415335
GOTERM_MF_DIRECT_GO:0046570~methylthioribulose 1-phosphate dehydratase activity;1;1;-0.196473566;0.052549217;-0.256133921;0.502241053;0.022169491;1.897730572;-0.747040858;-0.926548389
BIOCARTA_m_egfr_smrtePathway:Map Kinase Inactivation of SMRT Corepressor;4;59;0.414568318;-0.548153659;0.200573772;-0.129458587;0.093448842;1.459619602;0.157233806;0.229562224
GOTERM_CC_DIRECT_GO:0030867~rough endoplasmic reticulum membrane;2;35;-0.41453076;0.288054316;0.966208664;0.34385742;-0.387503834;0.051595608;1.404007629;-0.055796698
GOTERM_CC_DIRECT_GO:0034677~integrin alpha7-beta1 complex;1;8;0.122663856;-0.074871732;1.735331672;0.310606871;0.026758077;-0.475711962;0.260991638;0.093707488
"INTERPRO_IPR001965:Zinc finger; PHD-type";15;517;-0.814539087;0.757727097;0.555230128;-0.118224432;-1.30744448;-1.647244055;0.324462775;-1.164382041
GOTERM_BP_DIRECT_GO:0051899~membrane depolarization;11;121;0.650037025;-0.494984283;0.620298816;1.427247981;1.788792657;0.856164843;0.550835254;0.775737398
INTERPRO_IPR025313:Domain of unknown function DUF4217;2;20;-0.413846106;0.447927217;-0.13939744;0.256331101;1.184555485;1.157564793;0.301961543;-0.317507388
GOTERM_MF_DIRECT_GO:0031802~type 5 metabotropic glutamate receptor binding;2;19;0.649799789;-0.656176387;-0.797899221;0.345765385;-0.584288643;0.731096477;-0.181777666;0.804592374
GOTERM_BP_DIRECT_GO:0033108~mitochondrial respiratory chain complex assembly;2;10;0.649681591;-0.845341771;0.473121669;0.594446529;0.775613663;-0.025604002;-0.116393352;0.059799401
GOTERM_MF_DIRECT_GO:0003989~acetyl-CoA carboxylase activity;2;22;-0.910992648;1.00003156;-1.15025455;-1.187884871;-0.804261559;-1.02276182;-0.310401699;-0.767161586
INTERPRO_IPR003817:Phosphatidylserine decarboxylase-related;2;12;-0.910748791;0.890290042;0.768540285;-0.71231795;-0.077709856;-0.150311516;-0.059883484;-0.397646748
GOTERM_CC_DIRECT_GO:0097165~nuclear stress granule;4;20;0.195775072;-0.020803727;0.031838362;0.178469885;0.6048982;0.488549291;0.639177737;0.554832024
GOTERM_BP_DIRECT_GO:0003208~cardiac ventricle morphogenesis;1;29;-0.910711139;0.880098787;-1.564588508;-1.864314922;-1.940606131;-1.22005388;-0.448424284;-1.068137365
GOTERM_BP_DIRECT_GO:0043153~entrainment of circadian clock by photoperiod;6;103;-0.412781749;0.53795922;0.569326363;1.160174624;-0.208385995;0.459171572;-0.039502296;-0.472753322
GOTERM_BP_DIRECT_GO:0060579~ventral spinal cord interneuron fate commitment;1;7;-0.910711139;0.880098787;-1.564588508;-1.864314922;-1.940606131;-1.22005388;-0.448424284;-1.068137365
INTERPRO_IPR000806:Rab GDI protein;2;9;0.412528848;-0.380517893;0.62204072;0.75611712;1.238179388;0.777359947;0.755672964;-0.149067519
GOTERM_MF_DIRECT_GO:0004356~glutamate-ammonia ligase activity;1;5;-0.332467378;0.291676727;4.47647986;2.548293722;1.387461464;1.778444578;2.821923827;1.337577988
INTERPRO_IPR023192:TGS-like domain;1;4;0.572877292;-0.674720447;-1.125259438;-0.081640785;-0.005057695;0.412172557;-0.826996662;-1.00114685
"INTERPRO_IPR008147:Glutamine synthetase; beta-Grasp";1;5;-0.332467378;0.291676727;4.47647986;2.548293722;1.387461464;1.778444578;2.821923827;1.337577988
"INTERPRO_IPR027302:Glutamine synthetase; N-terminal conserved site";1;3;-0.332467378;0.291676727;4.47647986;2.548293722;1.387461464;1.778444578;2.821923827;1.337577988
GOTERM_BP_DIRECT_GO:0090343~positive regulation of cell aging;1;16;0.385127886;-0.208041967;2.596746589;1.541553946;0.764269115;0.56358367;2.327279606;1.860968827
GOTERM_BP_DIRECT_GO:0060510~Type II pneumocyte differentiation;1;29;0.194921176;-0.212621137;1.296569153;1.241586671;0.929865982;1.246068873;0.699579122;0.715503676
INTERPRO_IPR024135:Hepatitis B virus X-interacting protein;1;2;-0.648101411;0.664123086;-0.040200065;0.614549675;-0.070258737;0.546868394;-0.25366342;0.310151455
CORUM_MIRO2-Milton complex;1;2;0.121739956;-0.102981335;-1.225187065;-1.745122313;-0.357375277;-0.360733091;0.182381429;0.206293608
GOTERM_BP_DIRECT_GO:1904953~Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation;1;9;0.412270872;-0.362455248;0.611522838;0.791209529;-0.030019943;0.399015019;0.032204713;0.66177945
GOTERM_BP_DIRECT_GO:0006211~5-methylcytosine catabolic process;1;24;-0.105354148;0.15254165;0.191247652;0.548017369;-0.580493662;-0.826819208;-0.304231482;-0.534707798
GOTERM_MF_DIRECT_GO:0004587~ornithine-oxo-acid transaminase activity;1;4;-0.266286176;0.925190717;1.258617572;0.826334654;-0.017013242;0.539361471;0.774562646;0.373065035
GOTERM_MF_DIRECT_GO:0008242~omega peptidase activity;2;9;-0.115676141;0.0923929;-3.438571395;-2.84721623;-0.653532375;-0.7755089;-1.804327088;-0.097385154
GOTERM_MF_DIRECT_GO:0070410~co-SMAD binding;4;67;-0.647532671;0.673808272;-0.007083605;-0.584348124;-0.780809593;-0.837715673;-0.189291609;-0.693106963
GOTERM_MF_DIRECT_GO:0019776~Atg8 ligase activity;3;4;-0.909239313;1.575292002;1.726456678;-1.133140835;-1.9813482;-1.986938872;-2.420409589;-2.269480887
INTERPRO_IPR015030:Rb C-terminal;1;16;-0.412117199;0.438664921;-1.67147206;-1.333949375;-1.690258534;-0.658216278;-1.056356155;-1.389566997
"INTERPRO_IPR024599:Domain of unknown function DUF3452; retinoblastoma-associated";1;16;-0.412117199;0.438664921;-1.67147206;-1.333949375;-1.690258534;-0.658216278;-1.056356155;-1.389566997
SMART_SM01367:SM01367;1;16;-0.412117199;0.438664921;-1.67147206;-1.333949375;-1.690258534;-0.658216278;-1.056356155;-1.389566997
SMART_SM01368:SM01368;1;16;-0.412117199;0.438664921;-1.67147206;-1.333949375;-1.690258534;-0.658216278;-1.056356155;-1.389566997
IPA_My Lists_affects galactose metabolism;1;7;-0.331857843;0.33069836;0.364278392;-0.014356836;-0.435423492;-0.707026655;-0.878860841;-1.413269315
INTERPRO_IPR026630:EPM2A-interacting protein 1;1;1;-0.646914701;1.116608105;0.003643849;0.234135439;-0.692032807;-1.53002154;0.035384836;-0.20317818
GOTERM_BP_DIRECT_GO:0048842~positive regulation of axon extension involved in axon guidance;2;27;-0.646830295;0.668945896;9.26E-05;-0.578344152;-1.516654489;-0.866548354;-0.159092222;-0.773021926
GOTERM_BP_DIRECT_GO:0030204~chondroitin sulfate metabolic process;3;23;-0.1937175;0.237102844;0.628929101;0.325147716;0.546131474;0.192158269;1.317778274;-0.166459594
CORUM_C_103;2;2;0.19355209;-0.209476562;0.539996628;0.755924627;-0.314928942;-1.009588139;0.263121833;0.43009731
GOTERM_MF_DIRECT_GO:0019855~calcium channel inhibitor activity;6;43;0.488493828;-0.552462455;-0.875884875;-1.004469759;-1.502920876;-1.699760391;-2.188841537;-2.602940916
"INTERPRO_IPR005900:6-phosphogluconolactonase; DevB-type";2;10;-0.331440253;0.239636915;0.483475086;-0.373362602;-0.642181737;-0.546923069;1.575490852;0.81280335
GOTERM_CC_DIRECT_GO:0005922~connexon complex;3;48;0.411533529;-0.337940832;-0.536146163;0.129579529;0.445970718;-0.771051257;0.171077275;0.015282822
GOTERM_MF_DIRECT_GO:0005496~steroid binding;12;136;-0.570760658;0.952185767;3.281705665;0.261065988;0.206332778;-2.075744955;1.243312297;-1.216405021
GOTERM_BP_DIRECT_GO:2000036~regulation of stem cell population maintenance;5;80;-0.907643872;0.767125409;0.214102055;0.003200032;-0.871658031;-0.525177521;1.237144802;0.501040462
INTERPRO_IPR000500:Connexin;3;48;0.411533529;-0.337940832;-0.536146163;0.129579529;0.445970718;-0.771051257;0.171077275;0.015282822
"INTERPRO_IPR012355:ATP-NAD kinase-like; eukaryotic";2;5;-0.645646467;0.960176713;0.140654938;0.076062326;-0.708856725;-0.873163773;-0.254436681;-0.445729246
INTERPRO_IPR026943:Ubinuclein-2;1;3;-0.907133386;0.87137286;-0.904941844;-1.294425295;-0.971778263;-2.126875925;-1.989913451;-1.769279599
INTERPRO_IPR026947:Ubinuclein middle domain;1;4;-0.907133386;0.87137286;-0.904941844;-1.294425295;-0.971778263;-2.126875925;-1.989913451;-1.769279599
GOTERM_MF_DIRECT_GO:0051378~serotonin binding;1;32;0.330948666;-0.342574644;-0.108461279;0.376175044;0.634698086;-0.296529479;0.190691318;0.162069675
GOTERM_MF_DIRECT_GO:0008177~succinate dehydrogenase (ubiquinone) activity;2;8;0.192307149;-0.110359071;2.355945387;2.319515982;1.717127253;1.406785341;1.98563824;1.774647363
Vfanjul_Complex II;2;2;0.192307149;-0.110359071;2.355945387;2.319515982;1.717127253;1.406785341;1.98563824;1.774647363
GOTERM_BP_DIRECT_GO:0019853~L-ascorbic acid biosynthetic process;2;10;0.906211133;-1.026815993;1.105191823;1.464772156;0.81960186;1.265261388;3.978261692;3.68715934
GOTERM_BP_DIRECT_GO:0006042~glucosamine biosynthetic process;1;3;-0.410976719;0.424523564;-1.217014063;-1.997260302;-1.055504612;-0.599368633;-0.317945973;0.956776251
"INTERPRO_IPR001263:Phosphoinositide 3-kinase; accessory (PIK) domain";7;65;-0.118698784;0.059244322;-0.543113666;-1.625661935;-0.942874941;-0.927303869;0.927209422;0.663312834
SMART_SM00145:PI3Ka;7;60;-0.118698784;0.059244322;-0.543113666;-1.625661935;-0.942874941;-0.927303869;0.927209422;0.663312834
GOTERM_BP_DIRECT_GO:0046084~adenine biosynthetic process;1;3;-0.410815021;0.412855928;0.035935188;0.006492171;-0.017570746;-0.357814324;1.061758136;1.020557562
CORUM_ITGAV-P2RY2-GNA12 complex;1;1;0.644298973;-0.622346805;0.462844456;1.41064215;1.798543524;0.216182065;-0.532479787;-0.748237935
GOTERM_MF_DIRECT_GO:0004639~phosphoribosylaminoimidazolesuccinocarboxamide synthase activity;1;3;-0.410815021;0.412855928;0.035935188;0.006492171;-0.017570746;-0.357814324;1.061758136;1.020557562
GOTERM_BP_DIRECT_GO:0048264~determination of ventral identity;1;2;0.241072618;-0.223492873;-1.403909685;-1.749305069;-0.445320704;-0.744545117;-0.064863788;-0.349245517
GOTERM_MF_DIRECT_GO:0061649~ubiquitinated histone binding;1;4;0.029379046;-0.054668292;0.11065952;0.404520959;-0.35216035;-0.357430721;-0.943020189;-1.156132106
GOTERM_BP_DIRECT_GO:0010458~exit from mitosis;9;66;-0.329981165;0.527145858;0.018805982;-0.523974949;-0.787021561;-2.392821096;-2.36643103;-2.02309437
GOTERM_BP_DIRECT_GO:0061635~regulation of protein complex stability;4;43;-0.11830352;0.104964643;1.982815453;1.769198679;1.237704986;0.823270231;-0.216264858;-1.596854129
GOTERM_BP_DIRECT_GO:1902856~negative regulation of nonmotile primary cilium assembly;4;27;0.329695565;-0.589701593;0.851893359;-0.130333998;0.986362171;-0.431029896;-0.955930829;0.533868055
"GOTERM_BP_DIRECT_GO:1900153~positive regulation of nuclear-transcribed mRNA catabolic process; deadenylation-dependent decay";6;79;-0.41055912;0.298380307;0.178207009;0.142020938;0.231223687;0.509408199;1.39118161;1.064510294
GOTERM_BP_DIRECT_GO:0035584~calcium-mediated signaling using intracellular calcium source;12;68;0.329669094;-0.540673941;-1.338500789;-0.707982927;-0.924016782;1.29039657;0.642181242;1.16537535
INTERPRO_IPR011607:Methylglyoxal synthase-like domain;3;14;-0.643929641;0.650208179;1.304004582;-0.149972088;-2.894892521;-1.225126808;-0.008474916;-0.168700709
SMART_SM00851:SM00851;3;14;-0.643929641;0.650208179;1.304004582;-0.149972088;-2.894892521;-1.225126808;-0.008474916;-0.168700709
GOTERM_BP_DIRECT_GO:0009086~methionine biosynthetic process;6;35;-0.190517387;0.289977771;-0.732852108;-0.178502322;-0.201024843;-0.290682612;0.057582822;-0.464334802
CORUM_Phosphatidylinositol 3-kinase (PIK3CA, PIK3R1);1;1;0.190362209;-0.161593346;-0.168664443;-1.111556092;0.146285002;-0.010366892;0.554870968;1.829068444
IPA_Tox Diseases or Functions Annotation_injury of heart tissue;1;5;0.190362209;-0.161593346;-0.168664443;-1.111556092;0.146285002;-0.010366892;0.554870968;1.829068444
"INTERPRO_IPR013579:FAST kinase-like protein; subdomain 2";2;21;0.410043639;-0.497510038;0.235790003;-0.356133257;-0.863979565;-0.243301055;-0.461645877;-1.900929296
CORUM_BRCC complex;2;2;0.643460528;0.463013861;0.395375002;-0.86582282;-1.529166537;-1.174775361;0.220151136;-1.131135402
CORUM_C_369;1;2;0.903056684;-0.928507471;0.48099903;0.695175329;0.682924345;0.322578952;-0.529848066;-0.806822736
PIR_SUPERFAMILY_PIRSF001529:serine-tRNA ligase;1;7;0.903056684;-0.928507471;0.48099903;0.695175329;0.682924345;0.322578952;-0.529848066;-0.806822736
GOTERM_BP_DIRECT_GO:0033600~negative regulation of mammary gland epithelial cell proliferation;3;31;0.643131179;-0.561254713;0.308583323;0.693308335;0.89727302;1.13355299;-0.107212734;1.260048162
GOTERM_BP_DIRECT_GO:0045744~negative regulation of G-protein coupled receptor protein signaling pathway;2;37;0.643077938;-0.620194539;-0.437070892;0.902309443;0.156416405;0.463454139;-1.411682292;0.627031069
GOTERM_BP_DIRECT_GO:0061081~positive regulation of myeloid leukocyte cytokine production involved in immune response;1;2;-0.11753433;0.169621366;-1.096095415;-0.462357672;0.029943666;-0.706264318;0.914404354;-0.566712896
INTERPRO_IPR027038:Ran GTPase-activating protein;1;8;0.409928579;-0.018525251;-2.78575884;-2.437707341;-0.475926631;-1.125159058;-0.257530964;0.783177062
"INTERPRO_IPR013005:Ribosomal protein L4/L1e; bacterial-type";1;1;-0.81038478;0.822997413;0.725280143;-0.32769774;-0.649997987;0.001537651;1.38063575;2.246147083
GOTERM_BP_DIRECT_GO:0030502~negative regulation of bone mineralization;3;89;0.050050446;-0.133807889;-0.794325288;-0.926822824;-0.811886883;-0.153062075;1.6646718;1.770317196
GOTERM_BP_DIRECT_GO:0071482~cellular response to light stimulus;3;53;0.642400207;-0.392444073;-0.263012275;0.765753674;0.007695887;0.913799385;-1.256657242;0.279723111
GOTERM_BP_DIRECT_GO:0002639~positive regulation of immunoglobulin production;1;51;0.902282019;-0.231250676;1.353904146;-3.070437186;-2.684487828;-3.944673581;2.456331731;-3.610652233
"GOTERM_MF_DIRECT_GO:0047117~enoyl-[acyl-carrier-protein] reductase (NADPH; A-specific) activity";1;6;0.263448096;-0.26050399;0.486306368;0.954477474;0.516178548;0.181494104;-0.569029148;-0.536431385
INTERPRO_IPR000077:Ribosomal protein L39e;1;3;-0.642275036;0.655546465;2.041125388;0.636986665;0.315316797;-0.839241771;0.832424808;-1.398756698
"INTERPRO_IPR020083:Ribosomal protein L39e; conserved site";1;3;-0.642275036;0.655546465;2.041125388;0.636986665;0.315316797;-0.839241771;0.832424808;-1.398756698
INTERPRO_IPR023626:Ribosomal protein L39e domain;1;3;-0.642275036;0.655546465;2.041125388;0.636986665;0.315316797;-0.839241771;0.832424808;-1.398756698
"INTERPRO_IPR013968:Polyketide synthase; KR";1;10;0.263448096;-0.26050399;0.486306368;0.954477474;0.516178548;0.181494104;-0.569029148;-0.536431385
PIR_SUPERFAMILY_PIRSF002551:hemopexin;1;1;0.902282019;-0.231250676;1.353904146;-3.070437186;-2.684487828;-3.944673581;2.456331731;-3.610652233
GOTERM_CC_DIRECT_GO:0031515~tRNA (m1A) methyltransferase complex;2;2;-0.641630273;0.671691745;0.639838947;0.868177798;0.120941441;0.562324995;0.98408448;-0.68819131
GOTERM_BP_DIRECT_GO:0072578~neurotransmitter-gated ion channel clustering;1;6;0.189289715;-0.145158448;0.274863509;-0.781215955;-1.369943266;-1.326946613;-0.77943927;-0.403003196
CORUM_p18-p14-Mp1 complex;1;1;-0.902111287;0.902604197;0.671494431;-0.358626068;-0.590501688;-0.577722788;-0.116594891;-0.575501053
GOTERM_BP_DIRECT_GO:0050685~positive regulation of mRNA processing;1;5;-0.408437795;0.447357298;0.557182613;-0.015498465;0.875496651;0.898340286;1.98544379;0.251217504
INTERPRO_IPR005378:Vacuolar protein sorting-associated protein 35;4;13;-0.641524064;0.6204271;-0.086748294;-0.921201503;-1.035810022;-0.304956364;-0.095040656;-0.28761649
GOTERM_BP_DIRECT_GO:1904293~negative regulation of ERAD pathway;2;6;-0.18915309;0.071528525;-1.000868111;-0.490490686;-0.236886255;-0.278990105;0.087396785;0.571125413
GOTERM_BP_DIRECT_GO:0035356~cellular triglyceride homeostasis;1;25;-0.641134004;0.64720939;-0.898204889;-0.795915108;-0.33315812;0.18588545;0.922447011;0.75927329
GOTERM_BP_DIRECT_GO:0070447~positive regulation of oligodendrocyte progenitor proliferation;2;16;0.641181482;-0.965981384;-1.166102525;-2.431555001;-1.861221266;-3.74898299;-2.882529441;-3.686972427
GOTERM_BP_DIRECT_GO:0035520~monoubiquitinated protein deubiquitination;3;21;-0.567293108;0.559906336;0.055768625;-0.268840158;-0.904023098;-1.174477631;-1.611853887;-1.166896666
GOTERM_MF_DIRECT_GO:0071796~K6-linked polyubiquitin binding;1;1;-0.902023372;0.91229215;-1.100033324;-0.574523507;-0.607288769;-0.674132014;0.110276572;-0.092968158
GOTERM_BP_DIRECT_GO:2000109~regulation of macrophage apoptotic process;1;3;0.640857466;-0.627156682;1.176267863;2.069894536;1.369439791;0.829347742;0.360236237;0.575613031
